sentence_id,token,label
455,và,O
455,bị,O
455,tim,B-SYMPTOM
455,đập,I-SYMPTOM
455,nhanh,I-SYMPTOM
456,Tôi,O
456,bị,O
456,bụng,B-SYMPTOM
456,căng,I-SYMPTOM
456,và,O
456,bị,O
456,chóng,B-SYMPTOM
456,mặt,I-SYMPTOM
456,nhẹ,I-SYMPTOM
457,Tôi,O
457,bị,O
457,nôn,B-SYMPTOM
457,nhiều,I-SYMPTOM
457,lần,I-SYMPTOM
457,và,O
457,bị,O
457,mệt,B-SYMPTOM
457,nhẹ,I-SYMPTOM
458,Tôi,O
458,bị,O
458,sốt,B-SYMPTOM
458,vừa,I-SYMPTOM
458,và,O
458,bị,O
458,khát,B-SYMPTOM
458,nước,I-SYMPTOM
459,Tôi,O
459,bị,O
459,đau,B-SYMPTOM
459,rát,I-SYMPTOM
459,hậu,I-SYMPTOM
459,môn,I-SYMPTOM
459,và,O
459,bị,O
459,buồn,B-SYMPTOM
459,nôn,I-SYMPTOM
459,dữ,I-SYMPTOM
459,dội,I-SYMPTOM
460,Tôi,O
460,bị,O
460,phân,B-SYMPTOM
460,nhầy,I-SYMPTOM
460,và,O
460,bị,O
460,yếu,B-SYMPTOM
460,cơ,I-SYMPTOM
461,Tôi,O
461,bị,O
461,tiêu,B-SYMPTOM
461,chảy,I-SYMPTOM
461,nhẹ,I-SYMPTOM
461,và,O
461,bị,O
461,đầy,B-SYMPTOM
461,hơi,I-SYMPTOM
462,Tôi,O
462,bị,O
462,sốt,B-SYMPTOM
462,nhẹ,I-SYMPTOM
462,và,O
462,bị,O
462,nôn,B-SYMPTOM
462,463,Tôi
463,bị,O
463,uống,B-SYMPTOM
463,nhiều,I-SYMPTOM
463,và,O
463,bị,O
463,đau,B-SYMPTOM
463,âm,I-SYMPTOM
463,ỉ,I-SYMPTOM
464,Tôi,O
464,bị,O
464,mệt,B-SYMPTOM
464,toàn,I-SYMPTOM
464,thân,I-SYMPTOM
464,và,O
464,bị,O
464,da,B-SYMPTOM
464,khô,I-SYMPTOM
464,nhẹ,I-SYMPTOM
465,Tôi,O
465,bị,O
465,hồi,B-SYMPTOM
465,hộp,I-SYMPTOM
465,và,O
465,bị,O
465,tiêu,B-SYMPTOM
465,chảy,I-SYMPTOM
465,nặng,I-SYMPTOM
466,Tôi,O
466,bị,O
466,buồn,B-SYMPTOM
466,nôn,I-SYMPTOM
466,nhẹ,I-SYMPTOM
466,và,O
466,bị,O
466,hoa,B-SYMPTOM
466,mắt,I-SYMPTOM
467,Tôi,O
467,bị,O
467,phân,B-SYMPTOM
467,lỏng,I-SYMPTOM
467,và,O
467,bị,O
467,đau,B-SYMPTOM
467,rát,I-SYMPTOM
467,hậu,I-SYMPTOM
467,môn,I-SYMPTOM
468,Tôi,O
468,bị,O
468,bụng,B-SYMPTOM
468,căng,I-SYMPTOM
468,và,O
468,bị,O
468,sốt,B-SYMPTOM
468,vừa,I-SYMPTOM
469,Tôi,O
469,bị,O
469,khát,B-SYMPTOM
469,liên,I-SYMPTOM
469,tục,I-SYMPTOM
469,và,O
469,bị,O
469,mệt,B-SYMPTOM
469,toàn,I-SYMPTOM
469,thân,I-SYMPTOM
470,Tôi,O
470,bị,O
470,tim,B-SYMPTOM
470,đập,I-SYMPTOM
470,nhanh,I-SYMPTOM
470,khi,I-SYMPTOM
470,mất,I-SYMPTOM
470,nước,I-SYMPTOM
470,và,O
470,bị,O
470,phân,B-SYMPTOM
470,nhầy,I-SYMPTOM
471,Tôi,O
471,bị,O
471,đau,B-SYMPTOM
471,quặn,I-SYMPTOM
471,bụng,I-SYMPTOM
471,và,O
471,bị,O
471,chóng,B-SYMPTOM
471,mặt,I-SYMPTOM
471,nhẹ,I-SYMPTOM
472,Tôi,O
472,bị,O
472,nhiều,B-SYMPTOM
472,lần,I-SYMPTOM
472,đi,I-SYMPTOM
472,ngoài,I-SYMPTOM
472,và,O
472,bị,O
472,môi,B-SYMPTOM
472,khô,I-SYMPTOM
473,Tôi,O
473,bị,O
473,buồn,B-SYMPTOM
473,nôn,I-SYMPTOM
473,dữ,I-SYMPTOM
473,dội,I-SYMPTOM
473,và,O
473,bị,O
473,hồi,B-SYMPTOM
473,hộp,I-SYMPTOM
474,Tôi,O
474,bị,O
474,sốt,B-SYMPTOM
474,nhẹ,I-SYMPTOM
474,và,O
474,bị,O
474,yếu,B-SYMPTOM
474,cơ,I-SYMPTOM
475,Tôi,O
475,bị,O
475,đầy,B-SYMPTOM
475,hơi,I-SYMPTOM
475,và,O
475,bị,O
475,uống,B-SYMPTOM
475,nhiều,I-SYMPTOM
476,Tôi,O
476,bị,O
476,phân,B-SYMPTOM
476,lỏng,I-SYMPTOM
476,có,I-SYMPTOM
476,máu,I-SYMPTOM
476,và,O
476,bị,O
476,khó,B-SYMPTOM
476,chịu,I-SYMPTOM
476,khi,I-SYMPTOM
476,đi,I-SYMPTOM
476,ngoài,I-SYMPTOM
477,Tôi,O
477,bị,O
477,nôn,B-SYMPTOM
477,và,O
477,bị,O
477,đau,B-SYMPTOM
477,âm,I-SYMPTOM
477,ỉ,I-SYMPTOM
478,Tôi,O
478,bị,O
478,sốt,B-SYMPTOM
478,cao,I-SYMPTOM
478,và,O
478,bị,O
478,mệt,B-SYMPTOM
478,nhẹ,I-SYMPTOM
479,Tôi,O
479,bị,O
479,khát,B-SYMPTOM
479,nước,I-SYMPTOM
479,và,O
479,bị,O
479,tiêu,B-SYMPTOM
479,chảy,I-SYMPTOM
479,nhẹ,I-SYMPTOM
480,Tôi,O
480,bị,O
480,phân,B-SYMPTOM
480,nhầy,I-SYMPTOM
480,và,O
480,bị,O
480,chóng,B-SYMPTOM
480,mặt,I-SYMPTOM
480,481,Tôi
481,bị,O
481,bụng,B-SYMPTOM
481,căng,I-SYMPTOM
481,và,O
481,bị,O
481,nôn,B-SYMPTOM
481,ra,I-SYMPTOM
481,thức,I-SYMPTOM
481,ăn,I-SYMPTOM
482,Tôi,O
482,bị,O
482,môi,B-SYMPTOM
482,khô,I-SYMPTOM
482,và,O
482,bị,O
482,sốt,B-SYMPTOM
482,vừa,I-SYMPTOM
483,Tôi,O
483,bị,O
483,đau,B-SYMPTOM
483,bụng,I-SYMPTOM
483,dữ,I-SYMPTOM
483,dội,I-SYMPTOM
483,và,O
483,bị,O
483,hồi,B-SYMPTOM
483,hộp,I-SYMPTOM
484,Tôi,O
484,bị,O
484,tiêu,B-SYMPTOM
484,chảy,I-SYMPTOM
484,nặng,I-SYMPTOM
484,và,O
484,bị,O
484,mệt,B-SYMPTOM
484,toàn,I-SYMPTOM
484,thân,I-SYMPTOM
485,Tôi,O
485,bị,O
485,buồn,B-SYMPTOM
485,nôn,I-SYMPTOM
485,nhẹ,I-SYMPTOM
485,và,O
485,bị,O
485,hoa,B-SYMPTOM
485,mắt,I-SYMPTOM
486,Tôi,O
486,bị,O
486,đau,B-SYMPTOM
486,rát,I-SYMPTOM
486,hậu,I-SYMPTOM
486,môn,I-SYMPTOM
486,và,O
486,bị,O
486,yếu,B-SYMPTOM
486,cơ,I-SYMPTOM
487,Tôi,O
487,bị,O
487,sốt,B-SYMPTOM
487,nhẹ,I-SYMPTOM
487,và,O
487,bị,O
487,nôn,B-SYMPTOM
487,nhiều,I-SYMPTOM
487,lần,I-SYMPTOM
488,Tôi,O
488,bị,O
488,đầy,B-SYMPTOM
488,hơi,I-SYMPTOM
488,và,O
488,bị,O
488,khát,B-SYMPTOM
488,liên,I-SYMPTOM
488,tục,I-SYMPTOM
489,Tôi,O
489,bị,O
489,phân,B-SYMPTOM
489,lỏng,I-SYMPTOM
489,và,O
489,bị,O
489,tim,B-SYMPTOM
489,đập,I-SYMPTOM
489,nhanh,I-SYMPTOM
490,Tôi,O
490,bị,O
490,đau,B-SYMPTOM
490,âm,I-SYMPTOM
490,ỉ,I-SYMPTOM
490,và,O
490,bị,O
490,buồn,B-SYMPTOM
490,nôn,I-SYMPTOM
490,dữ,I-SYMPTOM
490,dội,I-SYMPTOM
491,Tôi,O
491,bị,O
491,phân,B-SYMPTOM
491,lỏng,I-SYMPTOM
491,có,I-SYMPTOM
491,máu,I-SYMPTOM
491,và,O
491,bị,O
491,mệt,B-SYMPTOM
491,nhẹ,I-SYMPTOM
492,Tôi,O
492,bị,O
492,sốt,B-SYMPTOM
492,cao,I-SYMPTOM
492,và,O
492,bị,O
492,môi,B-SYMPTOM
492,khô,I-SYMPTOM
493,Tôi,O
493,bị,O
493,khó,B-SYMPTOM
493,chịu,I-SYMPTOM
493,khi,I-SYMPTOM
493,đi,I-SYMPTOM
493,ngoài,I-SYMPTOM
493,và,O
493,bị,O
493,nôn,B-SYMPTOM
493,ra,I-SYMPTOM
493,thức,I-SYMPTOM
493,ăn,I-SYMPTOM
494,Tôi,O
494,bị,O
494,nhiều,B-SYMPTOM
494,lần,I-SYMPTOM
494,đi,I-SYMPTOM
494,ngoài,I-SYMPTOM
494,và,O
494,bị,O
494,chóng,B-SYMPTOM
494,mặt,I-SYMPTOM
494,495,Tôi
495,bị,O
495,bụng,B-SYMPTOM
495,căng,I-SYMPTOM
495,và,O
495,bị,O
495,uống,B-SYMPTOM
495,nhiều,I-SYMPTOM
496,Tôi,O
496,bị,O
496,đau,B-SYMPTOM
496,quặn,I-SYMPTOM
496,bụng,I-SYMPTOM
496,và,O
496,bị,O
496,phân,B-SYMPTOM
496,nhầy,I-SYMPTOM
497,Tôi,O
497,bị,O
497,sốt,B-SYMPTOM
497,vừa,I-SYMPTOM
497,và,O
497,bị,O
497,hồi,B-SYMPTOM
497,hộp,I-SYMPTOM
498,Tôi,O
498,bị,O
498,mệt,B-SYMPTOM
498,toàn,I-SYMPTOM
498,thân,I-SYMPTOM
498,và,O
498,bị,O
498,buồn,B-SYMPTOM
498,nôn,I-SYMPTOM
498,nhẹ,I-SYMPTOM
499,Tôi,O
499,bị,O
499,tiêu,B-SYMPTOM
499,chảy,I-SYMPTOM
499,nặng,I-SYMPTOM
499,và,O
499,bị,O
499,đau,B-SYMPTOM
499,bụng,I-SYMPTOM
499,dữ,I-SYMPTOM
499,dội,I-SYMPTOM
500,Tôi,O
500,bị,O
500,khát,B-SYMPTOM
500,nước,I-SYMPTOM
500,và,O
500,bị,O
500,hoa,B-SYMPTOM
500,mắt,I-SYMPTOM
501,Chào,O
501,bác,O
501,sĩ,O
501,!,O
501,Mấy,O
501,ngày,O
501,nay,O
501,tôi,O
501,bị,O
501,Tiêu,B-SYMPTOM
501,chảy,I-SYMPTOM
501,(,I-SYMPTOM
501,phân,I-SYMPTOM
501,lỏng,I-SYMPTOM
501,hoặc,I-SYMPTOM
501,nhiều,I-SYMPTOM
501,nước),I-SYMPTOM
501,khá,O
501,nặng,O
501,.,O
502,Tôi,O
502,thấy,O
502,còn,O
502,có,O
502,Chướng,B-SYMPTOM
502,bụng,I-SYMPTOM
502,và,O
502,Đầy,B-SYMPTOM
502,hơi,I-SYMPTOM
502,nữa,O
502,.,O
503,Có,O
503,vẻ,O
503,là,O
503,ngộ,B-DISEASE
503,độc,I-DISEASE
503,thực,I-DISEASE
503,phẩm,I-DISEASE
503,rồi,O
503,.,O
504,Bệnh,O
504,nhân,O
504,có,O
504,Đi,B-SYMPTOM
504,ngoài,I-SYMPTOM
504,nhiều,I-SYMPTOM
504,lần,I-SYMPTOM
504,không,O
504,?,O
505,Vâng,O
505,!,O
505,Thường,O
505,xuyên,O
505,Đi,B-SYMPTOM
505,ngoài,I-SYMPTOM
505,nhiều,I-SYMPTOM
505,lần,I-SYMPTOM
505,kèm,O
505,theo,O
505,Đau,B-SYMPTOM
505,bụng,I-SYMPTOM
505,quặn,I-SYMPTOM
505,.,O
506,Tôi,O
506,cảm,O
506,thấy,O
506,Mệt,B-SYMPTOM
506,toàn,I-SYMPTOM
506,thân,I-SYMPTOM
506,và,O
506,Uể,B-SYMPTOM
506,oải,I-SYMPTOM
506,lắm,O
506,.,O
507,Có,O
507,Buồn,B-SYMPTOM
507,nôn,I-SYMPTOM
507,không,O
507,?,O
508,Có,O
508,Buồn,B-SYMPTOM
508,nôn,I-SYMPTOM
508,nhẹ,I-SYMPTOM
508,vào,O
508,sáng,O
508,sớm,O
508,.,O
509,Gần,O
509,đây,O
509,tôi,O
509,bị,O
509,Viêm,B-DISEASE
509,dạ,I-DISEASE
509,dày,I-DISEASE
509,nên,O
509,cũng,O
509,hay,O
509,bị,O
509,Chán,B-SYMPTOM
509,ăn,I-SYMPTOM
509,.,O
510,Bạn,O
510,có,O
510,Nôn,B-SYMPTOM
510,ra,I-SYMPTOM
510,thức,I-SYMPTOM
510,ăn,I-SYMPTOM
510,hay,O
510,Nôn,B-SYMPTOM
510,ra,I-SYMPTOM
510,nước,I-SYMPTOM
510,dịch,I-SYMPTOM
510,trong,I-SYMPTOM
510,cách,I-SYMPTOM
510,vàng,I-SYMPTOM
510,hoặc,I-SYMPTOM
510,xanh,I-SYMPTOM
510,không,O
510,?,O
511,Hôm,O
511,qua,O
511,tôi,O
511,có,O
511,Nôn,B-SYMPTOM
511,nhiều,I-SYMPTOM
511,lần,I-SYMPTOM
511,và,O
511,cảm,O
511,giác,O
511,Buồn,B-SYMPTOM
511,nôn,I-SYMPTOM
511,dữ,I-SYMPTOM
511,dội,I-SYMPTOM
511,.,O
512,Tôi,O
512,thấy,O
512,mình,O
512,có,O
512,dấu,O
512,hiệu,O
512,Da,B-SYMPTOM
512,khô,I-SYMPTOM
512,và,O
512,Khát,B-SYMPTOM
512,nhiều,I-SYMPTOM
512,.,O
513,Có,O
513,thể,O
513,là,O
513,bạn,O
513,bị,O
513,Mất,B-DISEASE
513,nước,I-DISEASE
513,do,O
513,Tiêu,B-SYMPTOM
513,chảy,I-SYMPTOM
513,đó,O
513,.,O
514,Vâng,O
514,!,O
514,Tôi,O
514,cũng,O
514,bị,O
514,Chóng,B-SYMPTOM
514,mặt,I-SYMPTOM
514,nhẹ,I-SYMPTOM
514,khi,O
514,đứng,O
514,dậy,O
514,.,O
515,Tôi,O
515,hay,O
515,bị,O
515,Ăn,B-SYMPTOM
515,không,I-SYMPTOM
515,ngon,I-SYMPTOM
515,và,O
515,Giảm,B-SYMPTOM
515,ăn,I-SYMPTOM
515,nhiều,O
515,lắm,O
515,.,O
516,Ngoài,O
516,ra,O
516,có,O
516,triệu,O
516,chứng,O
516,Miệng,B-SYMPTOM
516,khô,I-SYMPTOM
516,hay,O
516,Ít,B-SYMPTOM
516,hoặc,I-SYMPTOM
516,không,I-SYMPTOM
516,đi,I-SYMPTOM
516,tiểu,I-SYMPTOM
516,không,O
516,?,O
517,Có,O
517,Ít,B-SYMPTOM
517,hoặc,I-SYMPTOM
517,không,I-SYMPTOM
517,đi,I-SYMPTOM
517,tiểu,I-SYMPTOM
517,chút,O
517,nào,O
517,.,O
518,Thật,O
518,sự,O
518,là,O
518,Mất,B-SYMPTOM
518,cảm,I-SYMPTOM
518,giác,I-SYMPTOM
518,thèm,I-SYMPTOM
518,ăn,I-SYMPTOM
518,hoàn,O
518,toàn,O
518,.,O
519,Có,O
519,lúc,O
519,tôi,O
519,thấy,O
519,Hoa,B-SYMPTOM
519,mắt,I-SYMPTOM
519,và,O
519,Choáng,B-SYMPTOM
519,váng,I-SYMPTOM
519,.,O
520,Hôm,O
520,nay,O
520,tôi,O
520,bị,O
520,Co,B-SYMPTOM
520,rút,I-SYMPTOM
520,nhẹ,I-SYMPTOM
520,bắp,I-SYMPTOM
520,chân,I-SYMPTOM
520,(,I-SYMPTOM
520,hiếm,I-SYMPTOM
520,cách,I-SYMPTOM
520,do,I-SYMPTOM
520,mất,I-SYMPTOM
520,điện,I-SYMPTOM
520,giải),I-SYMPTOM
520,và,O
520,Yếu,B-SYMPTOM
520,cơ,I-SYMPTOM
520,.,O
521,Có,O
521,kèm,O
521,theo,O
521,Ớn,B-SYMPTOM
521,lạnh,I-SYMPTOM
521,toàn,I-SYMPTOM
521,thân,I-SYMPTOM
521,không,O
521,?,O
522,Chỉ,O
522,là,O
522,Ớn,B-SYMPTOM
522,lạnh,I-SYMPTOM
522,nhẹ,I-SYMPTOM
522,thôi,O
522,ạ,O
522,.,O
523,Tôi,O
523,đang,O
523,bị,O
523,Tiêu,B-SYMPTOM
523,chảy,I-SYMPTOM
523,kéo,O
523,dài,O
523,vài,O
523,ngày,O
523,rồi,O
523,.,O
524,Lúc,O
524,nào,O
524,cũng,O
524,thấy,O
524,Chướng,B-SYMPTOM
524,bụng,I-SYMPTOM
524,và,O
524,Đầy,B-SYMPTOM
524,hơi,I-SYMPTOM
524,khó,O
524,chịu,O
524,.,O
525,Bác,O
525,sĩ,O
525,nghĩ,O
525,đến,O
525,bệnh,O
525,Viêm,B-DISEASE
525,ruột,I-DISEASE
525,thừa,I-DISEASE
525,không,O
525,?,O
526,Không,O
526,có,O
526,vẻ,O
526,là,O
526,Viêm,B-DISEASE
526,ruột,I-DISEASE
526,thừa,I-DISEASE
526,.,O
526,Bạn,O
526,có,O
526,Đau,B-SYMPTOM
526,bụng,I-SYMPTOM
526,quặn,I-SYMPTOM
526,không,O
526,?,O
527,Đau,B-SYMPTOM
527,bụng,I-SYMPTOM
527,quặn,I-SYMPTOM
527,nhiều,O
527,và,O
527,phải,O
527,Đi,B-SYMPTOM
527,ngoài,I-SYMPTOM
527,nhiều,I-SYMPTOM
527,lần,I-SYMPTOM
527,.,O
528,Tôi,O
528,cũng,O
528,bị,O
528,Nôn,B-SYMPTOM
528,liên,I-SYMPTOM
528,tục,I-SYMPTOM
528,(,I-SYMPTOM
528,nặng),I-SYMPTOM
528,và,O
528,Mệt,B-SYMPTOM
528,toàn,I-SYMPTOM
528,thân,I-SYMPTOM
528,.,O
529,Bị,O
529,như,O
529,thế,O
529,này,O
529,tôi,O
529,cảm,O
529,giác,O
529,Yếu,B-SYMPTOM
529,cơ,I-SYMPTOM
529,hơn,O
529,hẳn,O
529,.,O
530,Bạn,O
530,có,O
530,bị,O
530,Buồn,B-SYMPTOM
530,nôn,I-SYMPTOM
530,dữ,I-SYMPTOM
530,dội,I-SYMPTOM
530,và,O
530,Nôn,B-SYMPTOM
530,nhiều,I-SYMPTOM
530,lần,I-SYMPTOM
530,không,O
530,?,O
531,Vâng,O
531,!,O
531,Buồn,B-SYMPTOM
531,nôn,I-SYMPTOM
531,dữ,I-SYMPTOM
531,dội,I-SYMPTOM
531,khiến,O
531,tôi,O
531,không,O
531,ăn,O
531,uống,O
531,được,O
531,.,O
532,Thường,O
532,xuyên,O
532,có,O
532,cảm,O
532,giác,O
532,Khát,B-SYMPTOM
532,nhiều,I-SYMPTOM
532,và,O
532,Miệng,B-SYMPTOM
532,khô,I-SYMPTOM
532,kinh,O
532,khủng,O
532,.,O
533,Có,O
533,Cảm,O
533,lạnh,O
533,hay,O
533,Ớn,B-SYMPTOM
533,lạnh,I-SYMPTOM
533,nhẹ,I-SYMPTOM
533,gì,O
533,không,O
533,?,O
534,Chỉ,O
534,thỉnh,O
534,thoảng,O
534,bị,O
534,Ớn,B-SYMPTOM
534,lạnh,I-SYMPTOM
534,nhẹ,I-SYMPTOM
534,thôi,O
534,.,O
535,Tôi,O
535,nghĩ,O
535,mình,O
535,có,O
535,triệu,O
535,chứng,O
535,của,O
535,bệnh,O
535,Tiểu,B-DISEASE
535,đường,I-DISEASE
535,vì,O
535,thấy,O
535,Khát,B-SYMPTOM
535,nhiều,I-SYMPTOM
535,.,O
536,Các,O
536,triệu,O
536,chứng,O
536,như,O
536,Tiêu,B-SYMPTOM
536,chảy,I-SYMPTOM
536,và,O
536,Đau,B-SYMPTOM
536,bụng,I-SYMPTOM
536,quặn,I-SYMPTOM
536,có,O
536,thể,O
536,là,O
536,Viêm,B-DISEASE
536,dạ,I-DISEASE
536,dày,I-DISEASE
536,ruột,I-DISEASE
536,.,O
537,Tôi,O
537,bị,O
537,Mất,B-SYMPTOM
537,cảm,I-SYMPTOM
537,giác,I-SYMPTOM
537,thèm,I-SYMPTOM
537,ăn,I-SYMPTOM
537,lâu,O
537,rồi,O
537,.,O
538,Có,O
538,dấu,O
538,hiệu,O
538,của,O
538,Mất,B-DISEASE
538,nước,I-DISEASE
538,như,O
538,Da,B-SYMPTOM
538,khô,I-SYMPTOM
538,và,O
538,Choáng,B-SYMPTOM
538,váng,I-SYMPTOM
538,không,O
538,?,O
539,Có,O
539,Da,B-SYMPTOM
539,khô,I-SYMPTOM
539,và,O
539,cảm,O
539,giác,O
539,Hoa,B-SYMPTOM
539,mắt,I-SYMPTOM
539,nữa,O
539,.,O
540,Tôi,O
540,thấy,O
540,rất,O
540,Mệt,B-SYMPTOM
540,toàn,I-SYMPTOM
540,thân,I-SYMPTOM
540,và,O
540,không,O
540,thể,O
540,ăn,O
540,vì,O
540,Buồn,B-SYMPTOM
540,nôn,I-SYMPTOM
540,liên,I-SYMPTOM
540,tục,I-SYMPTOM
540,.,O
541,Bạn,O
541,có,O
541,Nôn,B-SYMPTOM
541,ra,I-SYMPTOM
541,nước,I-SYMPTOM
541,dịch,I-SYMPTOM
541,trong,I-SYMPTOM
541,cách,I-SYMPTOM
541,vàng,I-SYMPTOM
541,hoặc,I-SYMPTOM
541,xanh,I-SYMPTOM
541,không,O
541,?,O
542,Có,O
542,!,O
542,Có,O
542,Nôn,B-SYMPTOM
542,ra,I-SYMPTOM
542,thức,I-SYMPTOM
542,ăn,I-SYMPTOM
542,và,O
542,Nôn,B-SYMPTOM
542,nhiều,I-SYMPTOM
542,lần,I-SYMPTOM
542,.,O
543,Lâu,O
543,rồi,O
543,tôi,O
543,không,O
543,Đi,B-SYMPTOM
543,ngoài,I-SYMPTOM
543,và,O
543,bụng,O
543,thì,O
543,Chướng,B-SYMPTOM
543,bụng,I-SYMPTOM
543,.,O
544,Tôi,O
544,cảm,O
544,thấy,O
544,mình,O
544,có,O
544,triệu,O
544,chứng,O
544,của,O
544,bệnh,O
544,Bệnh,B-DISEASE
544,cúm,I-DISEASE
544,vì,O
544,bị,O
544,Ớn,B-SYMPTOM
544,lạnh,I-SYMPTOM
544,toàn,I-SYMPTOM
544,thân,I-SYMPTOM
544,.,O
545,Bệnh,O
545,nhân,O
545,có,O
545,bị,O
545,Giảm,B-SYMPTOM
545,ăn,I-SYMPTOM
545,hoặc,O
545,Ăn,B-SYMPTOM
545,không,I-SYMPTOM
545,ngon,I-SYMPTOM
545,không,O
545,?,O
546,Tôi,O
546,bị,O
546,Giảm,B-SYMPTOM
546,ăn,I-SYMPTOM
546,rất,O
546,nhiều,O
546,vì,O
546,cảm,O
546,giác,O
546,Buồn,B-SYMPTOM
546,nôn,I-SYMPTOM
546,nhẹ,I-SYMPTOM
546,.,O
547,Tôi,O
547,nghĩ,O
547,mình,O
547,có,O
547,thể,O
547,bị,O
547,Tiêu,B-SYMPTOM
547,chảy,I-SYMPTOM
547,do,O
547,Viêm,B-DISEASE
547,đại,I-DISEASE
547,tràng,I-DISEASE
547,.,O
548,Bác,O
548,sĩ,O
548,!,O
548,Tôi,O
548,thấy,O
548,mình,O
548,bị,O
548,Yếu,B-SYMPTOM
548,cơ,I-SYMPTOM
548,và,O
548,Uể,B-SYMPTOM
548,oải,I-SYMPTOM
548,quá,O
548,.,O
549,Tôi,O
549,bị,O
549,Đau,B-SYMPTOM
549,bụng,I-SYMPTOM
549,quặn,I-SYMPTOM
549,và,O
549,cảm,O
549,giác,O
549,Chóng,B-SYMPTOM
549,mặt,I-SYMPTOM
549,nhẹ,I-SYMPTOM
549,.,O
550,Có,O
550,thể,O
550,là,O
550,Hội,B-DISEASE
550,chứng,I-DISEASE
550,ruột,I-DISEASE
550,kích,I-DISEASE
550,thích,I-DISEASE
550,vì,O
550,thấy,O
550,Đầy,B-SYMPTOM
550,hơi,I-SYMPTOM
550,và,O
550,Tiêu,B-SYMPTOM
550,chảy,I-SYMPTOM
550,.,O
551,Chào,O
551,bác,O
551,sĩ,O
551,!,O
551,Tôi,O
551,đang,O
551,bị,O
551,Tiêu,B-SYMPTOM
551,chảy,I-SYMPTOM
551,nhiều,I-SYMPTOM
551,lần,I-SYMPTOM
551,trong,I-SYMPTOM
551,ngày,I-SYMPTOM
551,.,O
552,Nó,O
552,kèm,O
552,theo,O
552,Đau,B-SYMPTOM
552,bụng,I-SYMPTOM
552,quặn,I-SYMPTOM
552,từng,I-SYMPTOM
552,cơn,I-SYMPTOM
552,rất,O
552,khó,O
552,chịu,O
552,.,O
553,Tôi,O
553,có,O
553,Buồn,B-SYMPTOM
553,nôn,I-SYMPTOM
553,và,O
553,đã,O
553,Nôn,B-SYMPTOM
553,ra,I-SYMPTOM
553,thức,I-SYMPTOM
553,ăn,I-SYMPTOM
553,một,O
553,vài,O
553,lần,O
553,.,O
554,Bệnh,O
554,nhân,O
554,có,O
554,Sốt,B-SYMPTOM
554,cao,I-SYMPTOM
554,hoặc,O
554,Ớn,B-SYMPTOM
554,lạnh,I-SYMPTOM
554,nhẹ,I-SYMPTOM
554,không,O
554,?,O
555,Tôi,O
555,chỉ,O
555,Sốt,B-SYMPTOM
555,nhẹ,I-SYMPTOM
555,kèm,O
555,theo,O
555,Rét,B-SYMPTOM
555,nhẹ,I-SYMPTOM
555,thôi,O
555,ạ,O
555,.,O
556,Có,O
556,dấu,O
556,hiệu,O
556,Mất,B-SYMPTOM
556,nước,I-SYMPTOM
556,nhẹ,I-SYMPTOM
556,như,O
556,Khát,B-SYMPTOM
556,nước,I-SYMPTOM
556,nhiều,I-SYMPTOM
556,không,O
556,?,O
557,Có,O
557,!,O
557,Miệng,B-SYMPTOM
557,khô,I-SYMPTOM
557,và,O
557,Cổ,B-SYMPTOM
557,họng,I-SYMPTOM
557,khô,I-SYMPTOM
557,liên,O
557,tục,O
557,.,O
558,Bác,O
558,sĩ,O
558,nghĩ,O
558,tôi,O
558,bị,O
558,Viêm,B-DISEASE
558,dạ,I-DISEASE
558,dày,I-DISEASE
558,ruột,I-DISEASE
558,phải,O
558,không,O
558,?,O
559,Triệu,O
559,chứng,O
559,chính,O
559,của,O
559,tôi,O
559,là,O
559,Đầy,B-SYMPTOM
559,hơi,I-SYMPTOM
559,và,O
559,Chướng,B-SYMPTOM
559,bụng,I-SYMPTOM
559,.,O
560,Tôi,O
560,cảm,O
560,thấy,O
560,rất,O
560,Mệt,B-SYMPTOM
560,toàn,I-SYMPTOM
560,thân,I-SYMPTOM
560,và,O
560,Uể,B-SYMPTOM
560,oải,I-SYMPTOM
560,.,O
561,Đau,B-SYMPTOM
561,âm,I-SYMPTOM
561,ỉ,I-SYMPTOM
561,vùng,I-SYMPTOM
561,bụng,I-SYMPTOM
561,có,O
561,tệ,O
561,hơn,O
561,sau,O
561,khi,O
561,ăn,O
561,không,O
561,?,O
562,Đúng,O
562,vậy,O
562,!,O
562,Đau,B-SYMPTOM
562,quặn,I-SYMPTOM
562,tăng,I-SYMPTOM
562,lên,I-SYMPTOM
562,sau,I-SYMPTOM
562,khi,I-SYMPTOM
562,ăn,I-SYMPTOM
562,.,O
563,Tôi,O
563,bị,O
563,Nôn,B-SYMPTOM
563,ra,I-SYMPTOM
563,dịch,I-SYMPTOM
563,vàng,I-SYMPTOM
563,sáng,O
563,nay,O
563,do,O
563,Buồn,B-SYMPTOM
563,nôn,I-SYMPTOM
563,dữ,I-SYMPTOM
563,dội,I-SYMPTOM
563,.,O
564,Tôi,O
564,có,O
564,Cảm,B-SYMPTOM
564,giác,I-SYMPTOM
564,nóng,I-SYMPTOM
564,rát,I-SYMPTOM
564,vùng,I-SYMPTOM
564,thượng,I-SYMPTOM
564,vị,I-SYMPTOM
564,và,O
564,Ợ,B-SYMPTOM
564,nóng,I-SYMPTOM
564,.,O
565,Có,O
565,bị,O
565,Choáng,B-SYMPTOM
565,tư,I-SYMPTOM
