disease_id,disease_name,symptoms
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_cấp,khó_chịu_ở_cổ,mệt_mỏi_toàn_thân,ho_do_ngứa_họng,buồn_nôn"
D003,Viêm họng và Viêm Amidan cấp,"amidan_to_đỏ,sốt,nóng_người,hạch_góc_hàm_sưng_to,hôi_miệng"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_nhẹ,nuốt_đau,uể_oải,đau_đầu_nhẹ,khàn_giọng,ho_khan"
D003,Viêm họng và Viêm Amidan cấp,"amidan_sưng_to,sốt_cao_đột_ngột,có_mủ_trắng_ở_amidan,nuốt_nước_bọt_cũng_đau,đau_bụng"
D003,Viêm họng và Viêm Amidan cấp,"ngứa_rát_cổ_họng,họng_sung_huyết,sốt_nhẹ,không_muốn_ăn"
D003,Viêm họng và Viêm Amidan cấp,"amidan_có_mủ,họng_đỏ,đau_khi_nuốt,nhức_đầu,nổi_hạch_ở_cổ,giọng_khàn"
D003,Viêm họng và Viêm Amidan cấp,"đau_rát_họng,ho_húng_hắng,suy_nhược_nhẹ,khó_tiêu"
D003,Viêm họng và Viêm Amidan cấp,"sưng_cổ_họng,hạch_cổ_sưng,sốt_cao,nuốt_nghẹn,miệng_có_mùi_khó_chịu"
D003,Viêm họng và Viêm Amidan cấp,"cảm_giác_nóng_rát_cổ,đau_sâu_trong_họng,ho_nhẹ,sốt_nhẹ,mệt_mỏi_toàn_thân"
D003,Viêm họng và Viêm Amidan cấp,"amidan_sưng_to,có_đốm_trắng_ở_amidan,sốt_cao_đột_ngột,chạm_vào_hạch_thấy_đau,nôn_ói,mất_giọng"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng,niêm_mạc_họng_đỏ,khó_nuốt,đau_đầu_vùng_trán"
D003,Viêm họng và Viêm Amidan cấp,"amidan_to_đỏ,sốt,hạch_góc_hàm_sưng_to,nuốt_vướng,buồn_nôn,hơi_thở_có_mùi"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_cấp,họng_sung_huyết,ho_khan,uể_oải,đau_đầu_âm_ỉ"
D003,Viêm họng và Viêm Amidan cấp,"amidan_sưng_to,có_mủ_trắng_ở_amidan,sốt_cao,nuốt_nước_bọt_cũng_đau,nói_khó_khăn,đau_bụng_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_nhẹ,ngứa_rát_cổ_họng,đau_khi_nuốt,mệt_mỏi"
D003,Viêm họng và Viêm Amidan cấp,"amidan_có_mủ,họng_đỏ,sốt_cao_đột_ngột,nhức_đầu,nổi_hạch_ở_cổ"
D003,Viêm họng và Viêm Amidan cấp,"đau_rát_họng,khó_chịu_ở_cổ,ho_ít,khàn_giọng,không_muốn_ăn"
D003,Viêm họng và Viêm Amidan cấp,"sưng_họng,hạch_cổ_sưng,sốt,nuốt_nghẹn,ói_mửa,hôi_miệng"
D003,Viêm họng và Viêm Amidan cấp,"cảm_giác_nóng_rát_cổ,nuốt_đau,ho_húng_hắng,sốt_nhẹ,suy_nhược_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"có_chất_tiết_màu_trắng/vàng_trên_amidan,sưng_cổ_họng,sốt_cao,chạm_vào_hạch_thấy_đau,đau_đầu"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng,ho_do_ngứa_họng,mệt_mỏi_toàn_thân,đau_đầu_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"amidan_to_đỏ,sốt_cao_đột_ngột,hạch_góc_hàm_sưng_to,nuốt_vướng,miệng_có_mùi_khó_chịu,khó_tiêu"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_cấp,niêm_mạc_họng_đỏ,đau_sâu_trong_họng,uể_oải,ho_khan"
D003,Viêm họng và Viêm Amidan cấp,"amidan_sưng_to,có_đốm_trắng_ở_amidan,sốt,đau_hạch_cổ,nuốt_nước_bọt_cũng_đau,đau_bụng"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_nhẹ,khó_nuốt,họng_sung_huyế,ho_nhẹ,mệt_mỏi,đau_đầu_âm_ỉ"
D003,Viêm họng và Viêm Amidan cấp,"amidan_có_mủ,họng_đỏ,sốt_cao_đột_ngột,đau_khi_nuốt,nói_khó_khăn"
D003,Viêm họng và Viêm Amidan cấp,"ngứa_rát_cổ_họng,nuốt_vướng,sốt_nhẹ,giọng_khàn,không_muốn_ăn"
D003,Viêm họng và Viêm Amidan cấp,"sưng_cổ_họng,hạch_cổ_sưng,sốt_cao,nhức_đầu,buồn_nôn,hơi_thở_có_mùi"
D003,Viêm họng và Viêm Amidan cấp,"đau_rát_họng,khó_chịu_ở_cổ,ho_húng_hắng,suy_nhược_nhẹ,đau_đầu_vùng_trán"
D003,Viêm họng và Viêm Amidan cấp,"amidan_sưng_to,có_mủ_trắng_ở_amidan,sốt,chạm_vào_hạch_thấy_đau,nôn_ói,mất_giọng"
D003,Viêm họng và Viêm Amidan cấp,"cảm_giác_nóng_rát_cổ,nuốt_đau,mệt_mỏi_toàn_thân,ho_ít,khàn_giọng"
D003,Viêm họng và Viêm Amidan cấp,"có_chất_tiết_màu_trắng/vàng_trên_amidan,amidan_to_đỏ,sốt_cao_đột_ngột,nổi_hạch_ở_cổ,nuốt_nghẹn"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng,họng_sung_huyết,ho_do_ngứa_họng,uể_oải,đau_đầu"
D003,Viêm họng và Viêm Amidan cấp,"amidan_sưng_to,sốt_cao,hạch_góc_hàm_sưng_to,nuốt_nước_bọt_cũng_đau,hôi_miệng,đau_bụng_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_cấp,niêm_mạc_họng_đỏ,khó_nuốt,sốt_nhẹ,ho_khan"
D003,Viêm họng và Viêm Amidan cấp,"amidan_có_mủ,họng_đỏ,đau_hạch_cổ,đau_khi_nuốt,miệng_có_mùi_khó_chịu"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_nhẹ,nuốt_vướng,mệt_mỏi,đau_đầu_âm_ỉ,ho_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"sưng_họng,hạch_cổ_sưng,sốt_cao_đột_ngột,nhức_đầu,buồn_nôn"
D003,Viêm họng và Viêm Amidan cấp,"ngứa_rát_cổ_họng,đau_sâu_trong_họng,ho_húng_hắng,suy_nhược_nhẹ,khó_tiêu"
D003,Viêm họng và Viêm Amidan cấp,"amidan_sưng_to,có_đốm_trắng_ở_amidan,sốt,chạm_vào_hạch_thấy_đau,nói_khó_khăn,hơi_thở_có_mùi"
D003,Viêm họng và Viêm Amidan cấp,"đau_rát_họng,khó_chịu_ở_cổ,ho_ít,mệt_mỏi_toàn_thân"
D003,Viêm họng và Viêm Amidan cấp,"amidan_to_đỏ,có_mủ_trắng_ở_amidan,sốt_cao_đột_ngột,nuốt_nghẹn,nổi_hạch_ở_cổ"
D003,Viêm họng và Viêm Amidan cấp,"cảm_giác_nóng_rát_cổ,nuốt_đau,họng_sung_huyết,khàn_giọng,không_muốn_ăn"
D003,Viêm họng và Viêm Amidan cấp,"sưng_cổ_họng,hạch_góc_hàm_sưng_to,sốt_cao,nuốt_nước_bọt_cũng_đau,ói_mửa,mất_giọng"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng,ho_do_ngứa_họng,uể_oải,đau_đầu_vùng_trán,sốt_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"amidan_có_mủ,có_chất_tiết_màu_trắng/vàng_trên_amidan,sốt,đau_hạch_cổ,nuốt_vướng"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_cấp,niêm_mạc_họng_đỏ,khó_nuốt,đau_đầu_nhẹ,ho_khan"
D003,Viêm họng và Viêm Amidan cấp,"amidan_sưng_to,sốt_cao_đột_ngột,hạch_cổ_sưng,chạm_vào_hạch_thấy_đau,hôi_miệng"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_nhẹ,đau_sâu_trong_họng,ho_nhẹ,mệt_mỏi,giọng_khàn,đau_đầu_âm_ỉ"
D003,Viêm họng và Viêm Amidan cấp,"amidan_to_đỏ,có_đốm_trắng_ở_amidan,sốt_cao,nuốt_nước_bọt_cũng_đau,đau_bụng,nói_khó_khăn"
D003,Viêm họng và Viêm Amidan cấp,"ngứa_rát_cổ_họng,nuốt_đau,ho_húng_hắng,suy_nhược_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"amidan_có_mủ,họng_đỏ,sốt,nhức_đầu,miệng_có_mùi_khó_chịu,khó_tiêu"
D003,Viêm họng và Viêm Amidan cấp,"đau_rát_họng,họng_sung_huyết,ho_ít,mệt_mỏi_toàn_thân,không_muốn_ăn"
D003,Viêm họng và Viêm Amidan cấp,"sưng_họng,có_mủ_trắng_ở_amidan,sốt_cao_đột_ngột,nổi_hạch_ở_cổ,buồn_nôn"
D003,Viêm họng và Viêm Amidan cấp,"cảm_giác_nóng_rát_cổ,khó_chịu_ở_cổ,ho_do_ngứa_họng,sốt_nhẹ,khàn_giọng"
D003,Viêm họng và Viêm Amidan cấp,"sưng_cổ_họng,hạch_góc_hàm_sưng_to,sốt_cao,đau_đầu_vùng_trán,nôn_ói,hơi_thở_có_mùi"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng,nuốt_vướng,ho_khan,uể_oải,niêm_mạc_họng_đỏ"
D003,Viêm họng và Viêm Amidan cấp,"amidan_sưng_to,có_chất_tiết_màu_trắng/vàng_trên_amidan,sốt,đau_hạch_cổ,nuốt_nghẹn,mất_giọng"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_cấp,khó_nuốt,ho_nhẹ,mệt_mỏi,đau_đầu"
D003,Viêm họng và Viêm Amidan cấp,"amidan_to_đỏ,sốt_cao_đột_ngột,hạch_cổ_sưng,chạm_vào_hạch_thấy_đau,nuốt_nước_bọt_cũng_đau,đau_bụng_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_nhẹ,đau_sâu_trong_họng,ho_húng_hắng,suy_nhược_nhẹ,đau_đầu_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"amidan_có_mủ,có_đốm_trắng_ở_amidan,sốt_cao,đau_khi_nuốt,hôi_miệng"
D003,Viêm họng và Viêm Amidan cấp,"ngứa_rát_cổ_họng,họng_sung_huyết,ho_ít,mệt_mỏi_toàn_thân,đau_đầu_âm_ỉ,không_muốn_ăn"
D003,Viêm họng và Viêm Amidan cấp,"sưng_họng,họng_đỏ,sốt,nổi_hạch_ở_cổ,buồn_nôn,nói_khó_khăn"
D003,Viêm họng và Viêm Amidan cấp,"đau_rát_họng,nuốt_đau,ho_do_ngứa_họng,khàn_giọng,sốt_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"sưng_cổ_họng,có_mủ_trắng_ở_amidan,sốt_cao_đột_ngột,hạch_góc_hàm_sưng_to,nôn_ói,khó_tiêu"
D003,Viêm họng và Viêm Amidan cấp,"cảm_giác_nóng_rát_cổ,khó_chịu_ở_cổ,ho_khan,uể_oải,đau_đầu_vùng_trán"
D003,Viêm họng và Viêm Amidan cấp,"amidan_sưng_to,có_chất_tiết_màu_trắng/vàng_trên_amidan,sốt_cao,đau_hạch_cổ,nuốt_vướng,miệng_có_mùi_khó_chịu"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng,niêm_mạc_họng_đỏ,ho_nhẹ,mệt_mỏi"
D003,Viêm họng và Viêm Amidan cấp,"amidan_to_đỏ,sốt,hạch_cổ_sưng,chạm_vào_hạch_thấy_đau,nhức_đầu,mất_giọng"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_cấp,nuốt_vướng,ho_húng_hắng,suy_nhược_nhẹ,đau_đầu_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"amidan_có_mủ,có_đốm_trắng_ở_amidan,sốt_cao_đột_ngột,nuốt_nghẹn,nuốt_nước_bọt_cũng_đau,đau_bụng"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_nhẹ,đau_sâu_trong_họng,ho_ít,mệt_mỏi_toàn_thân,đau_đầu_âm_ỉ,không_muốn_ăn"
D003,Viêm họng và Viêm Amidan cấp,"sưng_họng,họng_đỏ,sốt_cao,nổi_hạch_ở_cổ,buồn_nôn,hơi_thở_có_mùi"
D003,Viêm họng và Viêm Amidan cấp,"ngứa_rát_cổ_họng,nuốt_đau,ho_do_ngứa_họng,khàn_giọng,sốt_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"sưng_cổ_họng,có_mủ_trắng_ở_amidan,sốt,hạch_góc_hàm_sưng_to,nôn_ói,giọng_khàn"
D003,Viêm họng và Viêm Amidan cấp,"đau_rát_họng,khó_chịu_ở_cổ,ho_khan,uể_oải,họng_sung_huyết,đau_đầu_vùng_trán"
D003,Viêm họng và Viêm Amidan cấp,"amidan_sưng_to,có_chất_tiết_màu_trắng/vàng_trên_amidan,sốt_cao_đột_ngột,đau_hạch_cổ,nuốt_nước_bọt_cũng_đau,đau_bụng_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"cảm_giác_nóng_rát_cổ,niêm_mạc_họng_đỏ,ho_nhẹ,mệt_mỏi"
D003,Viêm họng và Viêm Amidan cấp,"amidan_to_đỏ,sốt_cao,hạch_cổ_sưng,chạm_vào_hạch_thấy_đau,hôi_miệng"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng,nuốt_nghẹn,ho_húng_hắng,suy_nhược_nhẹ,đau_đầu_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"amidan_có_mủ,có_đốm_trắng_ở_amidan,sốt,đau_khi_nuốt,nói_khó_khăn"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_cấp,đau_sâu_trong_họng,ho_ít,mệt_mỏi_toàn_thân,đau_đầu_âm_ỉ,không_muốn_ăn"
D003,Viêm họng và Viêm Amidan cấp,"sưng_họng,họng_đỏ,sốt_cao_đột_ngột,nổi_hạch_ở_cổ,nuốt_vướng,khó_tiêu"
D003,Viêm họng và Viêm Amidan cấp,"đau_họng_nhẹ,nuốt_đau,ho_do_ngứa_họng,khàn_giọng,sốt_nhẹ"
D003,Viêm họng và Viêm Amidan cấp,"sưng_cổ_họng,có_mủ_trắng_ở_amidan,sốt_cao,hạch_góc_hàm_sưng_to,nhức_đầu,miệng_có_mùi_khó_chịu"
D003,Viêm họng và Viêm Amidan cấp,"ngứa_rát_cổ_họng,khó_chịu_ở_cổ,ho_khan,uể_oải,đau_đầu_vùng_trán"
D003,Viêm họng và Viêm Amidan cấp,"amidan_sưng_to,có_chất_tiết_màu_trắng/vàng_trên_amidan,sốt,đau_hạch_cổ,nuốt_nước_bọt_cũng_đau,buồn_nôn"
D004,Viêm phế quản cấp,"ho_liên_tục,khó_thở,sốt_nhẹ,tức_ngực,ớn_lạnh"
D004,Viêm phế quản cấp,"ho_kéo_dài,khạc_đờm,đờm_màu_vàng,mệt_mỏi,đau_họng"
D004,Viêm phế quản cấp,"ho_từng_cơn,thở_khò_khè,đau_nhức_cơ,tức_ngực,ho_khan,ớn_lạnh"
D004,Viêm phế quản cấp,"ho_không_dứt,đờm_đặc,khó_thở,sốt_nhẹ,đau_họng,đau_ngực_khi_ho,mệt_mỏi"
D004,Viêm phế quản cấp,"ho_cấp_tính,khạc_đờm,tức_ngực,thở_rít,rát_ngực"
D004,Viêm phế quản cấp,"ho_dai_dẳng,đờm_lỏng,sốt_nhẹ,đau_họng,mệt_mỏi,ớn_lạnh"
D004,Viêm phế quản cấp,"ho_khan,thở_nặng_nhọc,đau_nhức_cơ,ho_nhiều,khó_thở"
D004,Viêm phế quản cấp,"ho_không_có_đờm,đờm_màu_trắng,tức_ngực,thở_gấp,ho_dữ_dội,đau_ngực_khi_ho"
D004,Viêm phế quản cấp,"ho_rát_họng,đờm_màu_xanh,sốt_nhẹ,đau_họng,mệt_mỏi"
D004,Viêm phế quản cấp,"ho_có_đờm,thở_khò_khè,đau_nhức_cơ,ho_liên_tục,tức_ngực,ớn_lạnh,rát_ngực"
D004,Viêm phế quản cấp,"ho_ra_đờm,khó_thở,sốt_nhẹ,ho_nhiều,tức_ngực"
D004,Viêm phế quản cấp,"khạc_đờm,thở_rít,đau_nhức_cơ,đờm_màu_vàng,ho_kéo_dài"
D004,Viêm phế quản cấp,"đờm_màu_trắng,tức_ngực,mệt_mỏi,ho_từng_cơn,đau_họng,khó_thở"
D004,Viêm phế quản cấp,"đờm_màu_vàng,thở_nặng_nhọc,ớn_lạnh,ho_không_dứt,sốt_nhẹ,đau_ngực_khi_ho,rát_ngực"
D004,Viêm phế quản cấp,"đờm_màu_xanh,đau_ngực_khi_ho,ho_cấp_tính,đờm_đặc,thở_gấp"
D004,Viêm phế quản cấp,"đờm_đặc,khó_thở,đau_nhức_cơ,ho_dai_dẳng,mệt_mỏi,tức_ngực"
D004,Viêm phế quản cấp,"đờm_lỏng,thở_khò_khè,sốt_nhẹ,ho_khan,ớn_lạnh,đau_họng"
D004,Viêm phế quản cấp,"đau_ngực_khi_ho,thở_rít,mệt_mỏi,ho_không_có_đờm,rát_ngực,đau_nhức_cơ"
D004,Viêm phế quản cấp,"tức_ngực_do_ho,khó_thở,đau_họng,ho_rát_họng,sốt_nhẹ,tức_ngực"
D004,Viêm phế quản cấp,"rát_ngực,thở_nặng_nhọc,ớn_lạnh,ho_có_đờm,khạc_đờm"
D004,Viêm phế quản cấp,"thở_khò_khè,tức_ngực,đau_nhức_cơ,ho_ra_đờm,mệt_mỏi,thở_gấp"
D004,Viêm phế quản cấp,"có_tiếng_rít_khi_thở,khó_thở,sốt_nhẹ,đờm_màu_trắng,đau_họng,ho_nhiều"
D004,Viêm phế quản cấp,"thở_rít,thở_nhanh,ớn_lạnh,đờm_màu_vàng,ho_liên_tục"
D004,Viêm phế quản cấp,"thở_nặng_nhọc,tức_ngực,đau_nhức_cơ,đờm_màu_xanh,ho_kéo_dài,ho_dữ_dội"
D004,Viêm phế quản cấp,"khó_thở,hụt_hơi,sốt_nhẹ,đờm_đặc,ho_từng_cơn,mệt_mỏi"
D004,Viêm phế quản cấp,"thở_nhanh,thở_gấp,ớn_lạnh,đờm_lỏng,ho_không_dứt,đau_ngực_khi_ho,tức_ngực"
D004,Viêm phế quản cấp,"cảm_giác_thiếu_khí,tức_ngực,đau_họng,ho_cấp_tính,khạc_đờm"
D004,Viêm phế quản cấp,"tức_ngực,nặng_ngực,sốt_nhẹ,ho_dai_dẳng,thở_khò_khè,đau_nhức_cơ"
D004,Viêm phế quản cấp,"cảm_giác_đè_nặng_ở_ngực,khó_chịu_lồng_ngực,mệt_mỏi,ho_khan,thở_rít,ớn_lạnh"
D004,Viêm phế quản cấp,"khó_chịu_lồng_ngực,đau_họng,ho_không_có_đờm,tức_ngực,rát_ngực"
D004,Viêm phế quản cấp,"đau_họng,rát_họng,sốt_nhẹ,ho_rát_họng,ho_có_đờm,khó_thở,đau_nhức_cơ"
D004,Viêm phế quản cấp,"ngứa_họng,mệt_mỏi,ho_ra_đờm,thở_nặng_nhọc,đau_họng"
D004,Viêm phế quản cấp,"sốt_nhẹ,hơi_sốt,ớn_lạnh,khạc_đờm,tức_ngực,ho_liên_tục"
D004,Viêm phế quản cấp,"mệt_mỏi,uể_oải,đau_nhức_cơ,đờm_màu_trắng,sốt_nhẹ,khó_thở,ho_nhiều"
D004,Viêm phế quản cấp,"mất_sức,cảm_thấy_yếu,đau_họng,đờm_màu_vàng,thở_gấp,ho_kéo_dài"
D004,Viêm phế quản cấp,"đau_nhức_cơ,đau_mình_mẩy_nhẹ,ớn_lạnh,đờm_màu_xanh,ho_từng_cơn,tức_ngực"
D004,Viêm phế quản cấp,"nhức_mỏi,mệt_mỏi,đờm_đặc,ho_không_dứt,đau_ngực_khi_ho,sốt_nhẹ"
D004,Viêm phế quản cấp,"ớn_lạnh,cảm_giác_lạnh,đau_họng,đờm_lỏng,ho_cấp_tính,thở_khò_khè,khó_thở"
D004,Viêm phế quản cấp,"rùng_mình,sốt_nhẹ,đau_nhức_cơ,tức_ngực_do_ho,ho_dai_dẳng"
D004,Viêm phế quản cấp,"ho,ho_liên_tục,mệt_mỏi,rát_ngực,ho_khan,ớn_lạnh,đau_họng"
D004,Viêm phế quản cấp,"ho_nhiều,ho_kéo_dài,đau_họng,thở_rít,ho_không_có_đờm,sốt_nhẹ"
D004,Viêm phế quản cấp,"ho_liên_tục,ho_dữ_dội,ớn_lạnh,thở_nặng_nhọc,ho_rát_họng,tức_ngực"
D004,Viêm phế quản cấp,"ho_kéo_dài,ho_từng_cơn,đau_nhức_cơ,khó_thở,ho_có_đờm,mệt_mỏi"
D004,Viêm phế quản cấp,"ho_dữ_dội,ho_không_dứt,sốt_nhẹ,thở_gấp,ho_ra_đờm,đau_họng,ớn_lạnh"
D004,Viêm phế quản cấp,"ho_từng_cơn,ho_cấp_tính,tức_ngực,khạc_đờm,đau_ngực_khi_ho"
D004,Viêm phế quản cấp,"ho_không_dứt,ho_dai_dẳng,đau_nhức_cơ,đờm_màu_trắng,khó_chịu_lồng_ngực"
D004,Viêm phế quản cấp,"ho_cấp_tính,ho_khan,sốt_nhẹ,đờm_màu_vàng,thở_khò_khè,tức_ngực,mệt_mỏi"
D004,Viêm phế quản cấp,"ho_dai_dẳng,ho_không_có_đờm,ớn_lạnh,đờm_màu_xanh,thở_rít,đau_họng"
D004,Viêm phế quản cấp,"ho_khan,ho_rát_họng,đau_nhức_cơ,đờm_đặc,tức_ngực_do_ho"
D004,Viêm phế quản cấp,"ho_không_có_đờm,ho_có_đờm,sốt_nhẹ,đờm_lỏng,rát_ngực,khó_thở,ho_liên_tục"
D004,Viêm phế quản cấp,"ho_rát_họng,ho_ra_đờm,mệt_mỏi,đau_ngực_khi_ho,ho_nhiều,thở_gấp"
D004,Viêm phế quản cấp,"ho_có_đờm,khạc_đờm,ớn_lạnh,tức_ngực_do_ho,thở_khò_khè,đau_họng"
D004,Viêm phế quản cấp,"ho_ra_đờm,đờm_màu_trắng,đau_nhức_cơ,thở_rít,tức_ngực,sốt_nhẹ"
D004,Viêm phế quản cấp,"khạc_đờm,đờm_màu_vàng,mệt_mỏi,thở_nặng_nhọc,ho_kéo_dài,rát_ngực"
D004,Viêm phế quản cấp,"đờm_màu_trắng,đờm_màu_xanh,ớn_lạnh,khó_thở,ho_từng_cơn,đau_ngực_khi_ho"
D004,Viêm phế quản cấp,"đờm_màu_vàng,đờm_đặc,đau_họng,thở_gấp,ho_không_dứt,đau_nhức_cơ,sốt_nhẹ"
D004,Viêm phế quản cấp,"đờm_màu_xanh,đờm_lỏng,tức_ngực,thở_khò_khè,ho_cấp_tính,mệt_mỏi"
D004,Viêm phế quản cấp,"đờm_đặc,đau_ngực_khi_ho,ớn_lạnh,thở_rít,ho_dai_dẳng,đau_họng"
D004,Viêm phế quản cấp,"đờm_lỏng,tức_ngực_do_ho,đau_nhức_cơ,ho_khan,thở_nặng_nhọc"
D004,Viêm phế quản cấp,"đau_ngực_khi_ho,rát_ngực,sốt_nhẹ,ho_không_có_đờm,khó_thở,tức_ngực"
D004,Viêm phế quản cấp,"tức_ngực_do_ho,thở_khò_khè,mệt_mỏi,ho_rát_họng,thở_gấp,ớn_lạnh"
D004,Viêm phế quản cấp,"rát_ngực,có_tiếng_rít_khi_thở,đau_họng,ho_có_đờm,đau_nhức_cơ"
D004,Viêm phế quản cấp,"thở_khò_khè,thở_rít,sốt_nhẹ,ho_ra_đờm,tức_ngực,ho_nhiều"
D004,Viêm phế quản cấp,"có_tiếng_rít_khi_thở,thở_nặng_nhọc,ớn_lạnh,khạc_đờm,ho_liên_tục"
D004,Viêm phế quản cấp,"thở_rít,khó_thở,đau_nhức_cơ,đờm_màu_trắng,ho_kéo_dài,mệt_mỏi"
D004,Viêm phế quản cấp,"thở_nặng_nhọc,hụt_hơi,sốt_nhẹ,đờm_màu_vàng,ho_từng_cơn,đau_họng,tức_ngực"
D004,Viêm phế quản cấp,"khó_thở,thở_nhanh,ớn_lạnh,đờm_màu_xanh,ho_không_dứt,đau_ngực_khi_ho"
D004,Viêm phế quản cấp,"hụt_hơi,thở_gấp,đau_nhức_cơ,đờm_đặc,ho_cấp_tính,rát_ngực"
D004,Viêm phế quản cấp,"thở_nhanh,cảm_giác_thiếu_khí,sốt_nhẹ,đờm_lỏng,ho_dai_dẳng,khó_thở,mệt_mỏi"
D004,Viêm phế quản cấp,"thở_gấp,tức_ngực,ớn_lạnh,đau_ngực_khi_ho,ho_khan,đau_họng"
D004,Viêm phế quản cấp,"cảm_giác_thiếu_khí,nặng_ngực,đau_nhức_cơ,tức_ngực_do_ho,ho_không_có_đờm"
D004,Viêm phế quản cấp,"tức_ngực,cảm_giác_đè_nặng_ở_ngực,sốt_nhẹ,rát_ngực,ho_rát_họng,tức_ngực"
D004,Viêm phế quản cấp,"nặng_ngực,khó_chịu_lồng_ngực,mệt_mỏi,thở_khò_khè,ho_có_đờm"
D004,Viêm phế quản cấp,"cảm_giác_đè_nặng_ở_ngực,đau_họng,ớn_lạnh,thở_rít,ho_ra_đờm,đau_nhức_cơ"
D004,Viêm phế quản cấp,"khó_chịu_lồng_ngực,rát_họng,sốt_nhẹ,thở_nặng_nhọc,khạc_đờm,khó_thở"
D004,Viêm phế quản cấp,"đau_họng,ngứa_họng,tức_ngực,thở_gấp,đờm_màu_trắng,mệt_mỏi,ớn_lạnh"
D004,Viêm phế quản cấp,"rát_họng,sốt_nhẹ,đau_nhức_cơ,có_tiếng_rít_khi_thở,đờm_màu_vàng,đau_họng"
D004,Viêm phế quản cấp,"ngứa_họng,mệt_mỏi,ớn_lạnh,thở_khò_khè,đờm_màu_xanh,tức_ngực,sốt_nhẹ"
D004,Viêm phế quản cấp,"sốt_nhẹ,đau_nhức_cơ,ho_nhiều,đờm_đặc,khó_thở"
D004,Viêm phế quản cấp,"hơi_sốt,ớn_lạnh,ho_liên_tục,đờm_lỏng,đau_ngực_khi_ho,mệt_mỏi"
D004,Viêm phế quản cấp,"mệt_mỏi,uể_oải,đau_họng,ho_kéo_dài,tức_ngực_do_ho,đau_nhức_cơ,sốt_nhẹ"
D004,Viêm phế quản cấp,"mất_sức,cảm_thấy_yếu,ớn_lạnh,ho_từng_cơn,rát_ngực"
D004,Viêm phế quản cấp,"đau_nhức_cơ,đau_mình_mẩy_nhẹ,sốt_nhẹ,ho_không_dứt,thở_khò_khè,mệt_mỏi,khó_thở"
D004,Viêm phế quản cấp,"nhức_mỏi,tức_ngực,đau_nhức_cơ,ho_cấp_tính,thở_rít"
D004,Viêm phế quản cấp,"ớn_lạnh,cảm_giác_lạnh,đau_họng,ho_dai_dẳng,thở_nặng_nhọc,sốt_nhẹ"
D004,Viêm phế quản cấp,"rùng_mình,mệt_mỏi,ho_khan,thở_gấp,tức_ngực,ớn_lạnh"
D004,Viêm phế quản cấp,"ho_liên_tục,đau_nhức_cơ,ho_không_có_đờm,đau_ngực_khi_ho,khó_thở"
D004,Viêm phế quản cấp,"ho_kéo_dài,sốt_nhẹ,ho_rát_họng,tức_ngực_do_ho,đau_họng,mệt_mỏi"
D004,Viêm phế quản cấp,"ho_từng_cơn,ớn_lạnh,ho_có_đờm,rát_ngực,thở_khò_khè,ho_dữ_dội"
